"","filename","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"75","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 7",7,"Else",NA,"Jeg takker skyldigst, madame, for den ære og honneur hun har gjort, bevist og undt mig at lade os vide og tilkendegive hendes forløsning, hvilket er mere end mine meritter kan meritere. Jeg gratulerer og ønsker til lykke af mit hjerte og forsikrer, vidner og kontesterer at det er en af mine største plaisirs, fornøjelser og glæder at se hendes velstands contentement; thi såsom der altid har været et tro, oprigtigt og uforfalsket venskabs, kærligheds og amours bånd der har sammenknyttet, sammenhæftet og forenet vore huse sammen, så bør og må jeg glæde og fornøje mig over madamens glæde og fornøjelse ligesom det var min egen glæde og fornøjelse; thi man siger for et gammelt ordsprog og sprichwort: Går det din ven vel, så går det óg dig.",NA,"Barselsstuen",4,"(1724)"
"76","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 8",8,"Øllegård",NA,"Ej, madame, til lykke! I parerer min tro som en majbrud. Nej, se engang, søster, hvor pyntet den lille taske ser ud. Om forladelse at jeg skæmter.",NA,"Barselsstuen",4,"(1724)"
"77","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",3,"Scene 9",9,"Barselskvinden",NA,"Vær så god at sætte sig ned, madame.",NA,"Barselsstuen",4,"(1724)"
"78","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 10",10,"Stine",NA,"Votre servante, madame, je vous gratule! Er det en søn eller datter?",NA,"Barselsstuen",4,"(1724)"
"79","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",3,"Scene 11",11,"Abelone",NA,"Madame, jeg mener underdanigst det kommer mig til at sidde her.",NA,"Barselsstuen",4,"(1724)"
"80","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 12",12,"Geske",NA,"Jeg gratulerer madamen med hendes unge datter. Det blev dog ingen søn denne gang, som jeg tænkte.",NA,"Barselsstuen",4,"(1724)"
"81","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 13",13,"Karen",NA,"Tjenerinde, madame. Ser I vel om jeg ikke spåede ret at I fik en datter? Jeg gratulerer. Tjenerinde, I andre gode madamer.",NA,"Barselsstuen",4,"(1724)"
"82","Barselstuen_mod.jsonl","Anden akt",2,"Barselsstuen Komedie",2,"Scene 14",14,"Corfitz",NA,"Mon hun bilder sig ind at divertere folk dermed?",NA,"Barselsstuen",4,"(1724)"
"83","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 1",1,"",NA,"Det er meget smukt vejr i dag.",NA,"Barselsstuen",4,"(1724)"
"84","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",3,"Scene 2",2,"Fruen",NA,"Goddag, lille madame, jeg ønsker til lykke. Fy, her lugter så ilde hos hende. Hvem har været her nylig?",NA,"Barselsstuen",4,"(1724)"
"85","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 3",3,"Anne",NA,"Nu, madame, hvorledes er det med helbredet?",NA,"Barselsstuen",4,"(1724)"
"86","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 4",4,"Mester Bonifacius",NA,"Serviteur, madame, hvorledes er det med helbredet?",NA,"Barselsstuen",4,"(1724)"
"87","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 5",5,"1. kone",NA,"Tjenerinde, madame, til lykke med hendes unge datter.",NA,"Barselsstuen",4,"(1724)"
"88","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 6",6,"Barselskvinden",NA,"Ak, jeg kommer ikke i hu at Anne Signekælling står bagved skærmbrættet tilforn. Der vil ligge et fandens hus imellem dem. Tjenerinde, hr. doktor!",NA,"Barselsstuen",4,"(1724)"
"89","Barselstuen_mod.jsonl","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 7",7,"Barselskvinden",NA,"Så gik det til i dag, i går,
	i morgen samme plage
mig arme kvinde forestår,
	jeg tør dog ikke klage.
At pines så helt tungt vel er,
	er artigt dog tillige;
det efter landets mode sker,
	hvad har jeg da at sige?
Gid store folk de griller får
	at gøre det end værre
og barselsseng på torv opslår;
	vi som så villig’ ere
at efterabe, moden jo
	vi skulle straks antage
og gerne ligge der i to
	og fyrretyve dage.
Den usle bonde sligt beler,
	den som om brød må tigge,
han siger: “ Hvis det højhed er
	på pinebænk at ligge,
jeg nøjes heller’ med min stand,
	ej efter højhed stunder,
fornemme fruer i vort land
	slig højhed ej misunder.”
",NA,"Barselsstuen",5,"(1724)"
"90","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 1",1,"Konen",NA,"Troels, din madame har godt; hun får så mange skønne visitter.",NA,"Barselsstuen",4,"(1724)"
"91","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 2",2,"Troels",NA,"Hvilken forbandet historie var ikke denne! Jeg glemte at spørge hende hvordan den karl så ud. Så går det når en mand på 70 år gifter sig med en pige på 15 år. Om jeg havde været betroet at opsætte deres ægteskabskontrakt, skulle den have blevet sådan: “Hr. Corfitz overgiver alle sine midler og formue, løst og fast, til den dydsirede mø etc. og forbinder sig til at holde",NA,"Barselsstuen",4,"(1724)"
"92","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 3",3,"Corfitz",NA,"Hillemænd, det var en stor ulykke! Jeg glemmer den ene fortræd for den anden; her kommer kabeleren som stod fadder til barnet. Den karl la’r sig ikke nøje med en bouteille vin. Havde han ikke set mig, så havde jeg nægtet mig inde; thi han kunne aldrig komme på ubelejligere tid nu jeg har hovedet fuld af griller og skulle rådføre mig med monsieur Gothard. Det er ikke nok at man skal plages med fruentimmer i barselsstue, man får også alverdens mandfolk på halsen, og hver gratulation man gør mig, er et knivsting i mit hjerte.",NA,"Barselsstuen",4,"(1724)"
"93","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",3,"Scene 4",4,"Den 2. officer",NA,"Ej, morlille, ingen harcelering mere, lad mig få min hat igen!",NA,"Barselsstuen",4,"(1724)"
"94","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 5",5,"1. officer",NA,"Det er jo uforskammet, monfrere, at traktere folk med øl i en barselsstue.",NA,"Barselsstuen",4,"(1724)"
"95","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 6",6,"Corfitz",NA,"Ak, I gode herrer, mit øl er ikke sådant at jeg kan byde Dem det, og jeg har ingen ved hånden at hente en drik vin, thi jeg har vist min dreng ud i byen.",NA,"Barselsstuen",4,"(1724)"
"96","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",3,"Scene 7",7,"",NA,"Ak, svoger! Hvilken glæde er det ikke for jer at have fået en livsarving!",NA,"Barselsstuen",4,"(1724)"
"97","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 8",8,"Troels",NA,"Her må have været fremmede; her står glas på bordet.",NA,"Barselsstuen",4,"(1724)"
"98","Barselstuen_mod.jsonl","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 9",9,"Gothard",NA,"Hvad pokker er dette for et eventyr? Jeg ved ikke enten jeg våger eller drømmer. Jeg har informeret hans kone i musikken førend hun blev gift, og siden hun fik denne mand, været 2 eller 3 gange i huset. Derfor skal jeg stikkes i en sæk og druknes. Vidste jeg at jeg havde talt et ublu ord til hende, så skulle det aldrig fortryde mig. Det gør mig mest ondt for den stakkels unge kone at hun uskyldigt skal blive forført, thi jeg har ikke mærket uden alt det som er ærligt og skikkeligt hos hende. Men der kommer drengen igen. Jeg må fritte ham derom.",NA,"Barselsstuen",4,"(1724)"
"99","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",1,"Scene 1",1,"Corfitz",NA,"Jeg har måttet gribe til de midler som jeg aldrig har tænkt på. Jeg ved nok at det er syndigt at bruge disse gamle trold kællinger, men jeg vil hellere dø end dette skal gå uhævnet af. Men der kommer Troels tilbage. Hør, Troels, kommer kællingen?",NA,"Barselsstuen",4,"(1724)"
"100","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",2,"Scene 2",2,"Corfitz",NA,"Hans tjener, hr. doktor, jeg ville gerne spørge ham til råds i noget.",NA,"Barselsstuen",4,"(1724)"
"101","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",2,"Scene 3",3,"Corfitz",NA,"Hør, min kære Gunild, jeg har gjort dig umage at komme hid i dag for at vide noget som ligger mig på hjertet.",NA,"Barselsstuen",4,"(1724)"
"102","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",3,"Scene 4",4,"Corfitz",NA,"Ak, hr. magister, jeg ville gerne rådføre mig med ham i noget.",NA,"Barselsstuen",4,"(1724)"
"103","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",2,"Scene 5",5,"1. advokat",NA,"I stod og talte for retten, hr. kollega, mod jeres bedre vidende.",NA,"Barselsstuen",4,"(1724)"
"104","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",2,"Scene 6",6,"Corfitz",NA,"Ak, min herre, jeg er ham højlig forbunden. Dersom han ikke var kommet mig til hjælp, havde de virkelig taget livet af mig.",NA,"Barselsstuen",4,"(1724)"
"105","Barselstuen_mod.jsonl","Femte akt",5,"Barselsstuen Komedie",2,"Scene 7",7,"Jeronimus",NA,"Hvorledes går det jer, nabo?",NA,"Barselsstuen",4,"(1724)"
"106","Bondedreng_mod.jsonl","Første akt",1,"Den pantsatte bondedreng Komedie i 3 akter",3,"Scene 1",1,"Leander",NA,"Der ser jeg igen et 11. juni-ansigt. Er det ikke mademoiselle Pernille? Jo, min tro er det så. Velkommen til byen!",NA,"Den pantsatte bondedreng",4,"(1731)"
"107","Bondedreng_mod.jsonl","Første akt",1,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 2",2,"Leerbeutel",NA,"Jeg kan komme til rette med alle folk uden med disse forbandede kreditorer.",NA,"Den pantsatte bondedreng",4,"(1731)"
"108","Bondedreng_mod.jsonl","Første akt",1,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 3",3,"Pernille",NA,"Nej, se den bondedreng hvor han står og gaber. Han må vist ikke have været i købstad tilforn.",NA,"Den pantsatte bondedreng",4,"(1731)"
"109","Bondedreng_mod.jsonl","Første akt",1,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 4",4,"Leerbeutel",NA,"Det er en lystig pige som er skabt til store ting. Jeg må straks gøre en begyndelse.",NA,"Den pantsatte bondedreng",4,"(1731)"
"110","Bondedreng_mod.jsonl","Første akt",1,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 5",5,"Leerbeutel",NA,"Begyndelsen er gjort. Hvordan dette ellers vil falde ud, kan jeg ikke sige. Andre betjener sig af lystige tjenere for at øve skalkestykker, men jeg bruger piger dertil. Kønnet gøre dog intet til sagen, thi hvo som har bedst hoved og mest dristighed, er det bekvemmeste instrument. Denne pige har reddet mig af adskillige fortrædeligheder så at jeg har håb om god fremgang. Hvorom alting er, så vover jeg ikke meget, thi at falde i ubarmhjertige kreditorers hænder ... Men der ser jeg hende igen.",NA,"Den pantsatte bondedreng",4,"(1731)"
"111","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 1",1,"Leerbeutel",NA,"Hej, Christoffer, Peiter! Løb straks hen til posthuset og hent herrens tøj og kufferter. Fruen kommer ind ad bagporten.",NA,"Den pantsatte bondedreng",4,"(1731)"
"112","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 2",2,"En anden vært",NA,"Ak, min herre! Jeg vil rekommandere Dem mit ringe hus, hvor De skal blive langt bedre akkommoderet end her.",NA,"Den pantsatte bondedreng",4,"(1731)"
"113","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 3",3,"Værten",NA,"Det er en dejlig mand denne hovmester. Men jeg ville dog ønske at hverken han eller fruen var med, thi så kunne jeg råde for herren alene. Vi får kun sjældent slige fede stege, hvorfor vi må bruge lejligheden. Et værtshus er ligesom et lotteri. Der falder en hob nitter og slette gevinster, men denne paltsgreve er som et af de store lodder i den femte klasse, som må bøde på det andet. Men se her! Godmorgen, madame Ståbi. Vil I tale med mig?",NA,"Den pantsatte bondedreng",4,"(1731)"
"114","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",1,"Scene 4",4,"Leerbeutel",NA,"Komedien begyndes vel nok. Det er vel noget dumdristigt at byde fornemme gæster til sig som måske kan røbe os og straks ser at det er en grov bondedreng; men min læremester Pernille siger at jo mere figurer vi gør, jo mere bestyrker vi vore sager og beta’r værten al suspicion. Jeg skal nok sætte rådsherrerne en voksnæse på, såvel som hun på deres fruer. Men der kommer juveleren. De folk iler til deres egen ulykke, ligesom de er bange de ikke tidligt nok skal blive bedraget.",NA,"Den pantsatte bondedreng",4,"(1731)"
"115","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 5",5,"Juveleren",NA,"Serviteur, min herre! Madame Ståbi har vist mig hid. Jeg er en juveler.",NA,"Den pantsatte bondedreng",4,"(1731)"
"116","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 6",6,"1. rådsherre",NA,"Skyldigste tjener! Jeg ved ikke om han er af paltsgrevens suite?",NA,"Den pantsatte bondedreng",4,"(1731)"
"117","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 7",7,"1. rådsherre",NA,"Det er en allerkæreste mand denne hovmester, hr. kollega. Han burde være det som hans herre er, formedelst sine store meritter.",NA,"Den pantsatte bondedreng",4,"(1731)"
"118","Bondedreng_mod.jsonl","Anden akt",2,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 8",8,"1. rådsherre",NA,"Underdanigste tjenere. Vi takker for den nåde paltsgreven har bevist os at invitere sine ringe tjenere hid.",NA,"Den pantsatte bondedreng",4,"(1731)"
"119","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 1",1,"Madame Ståbi",NA,"Her er farligt stille i dag. Jeg ser ingen folk, og klokken er dog over 9. Jeg kan dog ikke tro at de sover alle! Jeg må banke på værtens kammer.",NA,"Den pantsatte bondedreng",4,"(1731)"
"120","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 2",2,"Madame Ståbi",NA,"Hans tjener, hr. juveler. Han har måske samme ærinde som jeg?",NA,"Den pantsatte bondedreng",4,"(1731)"
"121","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 3",3,"Musikanten",NA,"Hr. vært! Kunne han ikke fly os nogen af paltsgrevens folk i tale?",NA,"Den pantsatte bondedreng",4,"(1731)"
"122","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 4",4,"Peiter",NA,"Ak, husbond! Hvad er det? Alle vore tre heste er af stalden.",NA,"Den pantsatte bondedreng",4,"(1731)"
"123","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",3,"Scene 5",5,"Paltsgreven",NA,"Vil I tale med mig?",NA,"Den pantsatte bondedreng",4,"(1731)"
"124","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 6",6,"Rådsherre",NA,"Godmorgen, hr. vært! Tak for i aftes, vi blev meget skønt trakteret.",NA,"Den pantsatte bondedreng",4,"(1731)"
"125","Bondedreng_mod.jsonl","Tredje akt",3,"Den pantsatte bondedreng Komedie i 3 akter",2,"Scene 7",7,"Moderen",NA,"Det var nok mod min vilje at skikke det enfoldige menneske til byen.",NA,"Den pantsatte bondedreng",4,"(1731)"
"126","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",3,"Scene 1",1,"Terentia",NA,"Hør, Pernille, jeg har noget magtpåliggende at åbenbare for dig.",NA,"Den forvandlede brudgom",4,"(1753)"
"127","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 2",2,"Pernille",NA,"Mon jeg sover eller drømmer? Mon jeg er ved min fornuft eller ej? Kan sådan forandring være naturlig eller ej? Hvis nogen anden havde fortalt mig at den pæne og devote Terentia var forfalden til vellyst og dårlighed, og at et sådant gammelt orgelværk begynder at løbe gal efter unge mandspersoner, ville jeg holde det for den urimeligste fabel. Men jeg må vel tro hvad jeg med egne øren har hørt og med ed bekræftet.",NA,"Den forvandlede brudgom",4,"(1753)"
"128","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 3",3,"Leonora",NA,"Søster, synes dig ikke det samme, nemlig at vor moder er ikke den som hun var før hendes bortrejse?",NA,"Den forvandlede brudgom",4,"(1753)"
"129","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 4",4,"Terentia",NA,"Jeg skal i denne dag have fat på den gamle Kirsten, hvor jeg óg skal finde hende.",NA,"Den forvandlede brudgom",4,"(1753)"
"130","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 5",5,"Kirsten",NA,"Pernille fortalte mig på vejen en forbandet historie. Jeg kommer til at hjælpe på disse stakkels jomfruer. De har lovet mig en anselig rekompense for min umage. Jeg har allerede en intrige i mit hoved som må iværksættes. Pernille har en søster som har et smukt ansigt, og som er velskabt. Jeg har sagt hende at samme søster i en hast må forklædes som en officer og frier. Det øvrige skal jeg have omsorg for.",NA,"Den forvandlede brudgom",4,"(1753)"
"131","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 6",6,"Leonora",NA,"Nu får vi høre hvad Pernille har overlagt med den gamle kone. Men se, der kommer hun. Pernille, hvordan går det?",NA,"Den forvandlede brudgom",4,"(1753)"
"132","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 7",7,"Pernille",NA,"Ha ha, hvem pokker skulle kende dig i denne dragt, Elsebet?",NA,"Den forvandlede brudgom",4,"(1753)"
"133","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",3,"Scene 8",8,"Kirsten",NA,"Bliv kun her stående ved den ene ende medens jeg melder dig an hos fruen.",NA,"Den forvandlede brudgom",4,"(1753)"
"134","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 9",9,"Kirsten",NA,"Ak, ak, jeg kan ikke holde mig for gråd.",NA,"Den forvandlede brudgom",4,"(1753)"
"135","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 10",10,"Terentia",NA,"Kom her ud, børn, jeg har noget at tale med eder. Hør, mine kære døtre! Det tjener ikke at jeg bliver længere siddende i enlig stand, jeg må have en mand der kan forestå mit hus, og jeg har allerede sluttet parti med en som vil blive eder en god stedfader.",NA,"Den forvandlede brudgom",4,"(1753)"
"136","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 11",11,"Kirsten",NA,"Ak, hvilken forskrækkelig hændelse!",NA,"Den forvandlede brudgom",4,"(1753)"
"137","Brudgom_mod.jsonl","[Tekst]",1,"Den forvandlede brudgom Komedie i 1 akt uden aktører",2,"Scene 12",12,"Kirsten",NA,"Ak, hvilket syn! Mit hjerte vil brøste derover. Kom nærmere, min hr. kaptajn, og fortæl fruen omstændigheden herved.",NA,"Den forvandlede brudgom",4,"(1753)"
"138","De_u-synlige_mod.jsonl","Første akt",1,"De usynlige Komedie i 3 akter",2,"Scene 1",1,"Harlekin",NA,"Jeg kan sværge dyrt på, herre, at hvis jeg ikke havde hørt jeres røst, havde jeg umuligt kunne kende jer igen, sådan er I forandret på en måneds tid medens jeg har været borte.",NA,"De usynlige",4,"(1731)"
"139","De_u-synlige_mod.jsonl","Første akt",1,"De usynlige Komedie i 3 akter",2,"Scene 2",2,"Den usynlige",NA,"Hidindtil, min herre, har jeg ikke talt med ham uden langt fra, men nu, jo større prøver jeg mærker af hans bestandighed, jo mere frihed giver jeg ham at nærme sig til min person.",NA,"De usynlige",4,"(1731)"
